id,time_stamp,category,action,json
4600,1428699739,prefs_710,working,"{""uid"":""1428685262092"",""event_queue"":[{""event"":""tab_init"",""config_id"":25,""item"":9,""item_set"":11,""time"":1428685331605},{""event"":""tab_click"",""config_id"":25,""item"":""57"",""item_set"":11,""time"":1428685332971},{""event"":""tab_click"",""config_id"":25,""item"":""#rating_table"",""item_set"":11,""time"":1428685333600},{""event"":""next"",""config_id"":25,""item"":""button"",""item_set"":11,""time"":1428685336425}]}"
4602,1428700601,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
4603,1428700605,prefs_710,initialize,"{""uid"":""1428686206900"",""config"":{""interface"":""H3"",""id"":126,""itemsets"":[[36,17,30,47],[9,18,58,57]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0"",""window_height"":622,""window_width"":302}"
4604,1428700610,prefs_710,accepting,"{""uid"":""1428686206900""}"
4605,1428700644,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
4606,1428700645,prefs_710,initialize,"{""uid"":""1428686245014"",""config"":{""interface"":""H1"",""id"":129,""itemsets"":[[20,26,11,5],[26,5,47,18]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"",""window_height"":742,""window_width"":1399}"
4607,1428700653,prefs_710,accepting,"{""uid"":""1428686245014""}"
4608,1428700656,prefs_710,working,"{""uid"":""1428686206900"",""event_queue"":[{""event"":""tab_init"",""config_id"":126,""item"":36,""item_set"":0,""time"":1428686212323},{""event"":""tab_click"",""config_id"":126,""item"":""17"",""item_set"":0,""time"":1428686232227},{""event"":""tab_click"",""config_id"":126,""item"":""36"",""item_set"":0,""time"":1428686234347},{""event"":""tab_click"",""config_id"":126,""item"":""17"",""item_set"":0,""time"":1428686235665},{""event"":""tab_click"",""config_id"":126,""item"":""30"",""item_set"":0,""time"":1428686237094},{""event"":""tab_click"",""config_id"":126,""item"":""47"",""item_set"":0,""time"":1428686238561},{""event"":""next"",""config_id"":126,""item"":""button"",""item_set"":0,""time"":1428686258064}]}"
4609,1428700657,prefs_710,result,"{""uid"":""1428686206900"",""ranking"":[""36"",""17"",""30"",""47""]}"
4610,1428700688,prefs_710,working,"{""uid"":""1428686245014"",""event_queue"":[{""event"":""tab_init"",""config_id"":129,""item"":20,""item_set"":0,""time"":1428686253769},{""event"":""tab_click"",""config_id"":129,""item"":""26"",""item_set"":0,""time"":1428686266316},{""event"":""tab_click"",""config_id"":129,""item"":""11"",""item_set"":0,""time"":1428686267206},{""event"":""tab_click"",""config_id"":129,""item"":""20"",""item_set"":0,""time"":1428686267910},{""event"":""tab_click"",""config_id"":129,""item"":""26"",""item_set"":0,""time"":1428686270905},{""event"":""tab_click"",""config_id"":129,""item"":""11"",""item_set"":0,""time"":1428686271447},{""event"":""tab_click"",""config_id"":129,""item"":""5"",""item_set"":0,""time"":1428686272027},{""event"":""tab_click"",""config_id"":129,""item"":""11"",""item_set"":0,""time"":1428686273166},{""event"":""tab_click"",""config_id"":129,""item"":""20"",""item_set"":0,""time"":1428686275031},{""event"":""tab_click"",""config_id"":129,""item"":""#rating_table"",""item_set"":0,""time"":1428686275723},{""event"":""tab_click"",""config_id"":129,""item"":""26"",""item_set"":0,""time"":1428686277371},{""event"":""tab_click"",""config_id"":129,""item"":""26"",""item_set"":0,""time"":1428686280489},{""event"":""tab_click"",""config_id"":129,""item"":""11"",""item_set"":0,""time"":1428686282481},{""event"":""tab_click"",""config_id"":129,""item"":""5"",""item_set"":0,""time"":1428686285018},{""event"":""tab_click"",""config_id"":129,""item"":""#rating_table"",""item_set"":0,""time"":1428686285591},{""event"":""next"",""config_id"":129,""item"":""button"",""item_set"":0,""time"":1428686288123}]}"
4611,1428700688,prefs_710,result,"{""uid"":""1428686245014"",""rating"":[{""id"":""20"",""val"":""1""},{""id"":""26"",""val"":""2""},{""id"":""11"",""val"":""5""},{""id"":""5"",""val"":""2""}]}"
4612,1428700689,prefs_710,working,"{""uid"":""1428686206900"",""event_queue"":[{""event"":""tab_init"",""config_id"":126,""item"":9,""item_set"":1,""time"":1428686258094},{""event"":""tab_click"",""config_id"":126,""item"":""9"",""item_set"":1,""time"":1428686262881},{""event"":""tab_click"",""config_id"":126,""item"":""18"",""item_set"":1,""time"":1428686264470},{""event"":""tab_click"",""config_id"":126,""item"":""58"",""item_set"":1,""time"":1428686266418},{""event"":""tab_click"",""config_id"":126,""item"":""57"",""item_set"":1,""time"":1428686269029},{""event"":""tab_click"",""config_id"":126,""item"":""9"",""item_set"":1,""time"":1428686271630},{""event"":""tab_click"",""config_id"":126,""item"":""18"",""item_set"":1,""time"":1428686273132},{""event"":""tab_click"",""config_id"":126,""item"":""58"",""item_set"":1,""time"":1428686275202},{""event"":""tab_click"",""config_id"":126,""item"":""57"",""item_set"":1,""time"":1428686279133},{""event"":""next"",""config_id"":126,""item"":""button"",""item_set"":1,""time"":1428686290469}]}"
4613,1428700689,prefs_710,result,"{""uid"":""1428686206900"",""ranking"":[""9"",""58"",""57"",""18""]}"
4614,1428700690,prefs_710,finish,"{""uid"":""1428686206900""}"
4616,1428700697,prefs_710,working,"{""uid"":""1428686245014"",""event_queue"":[{""event"":""tab_init"",""config_id"":129,""item"":26,""item_set"":1,""time"":1428686288136},{""event"":""tab_click"",""config_id"":129,""item"":""5"",""item_set"":1,""time"":1428686291359},{""event"":""tab_click"",""config_id"":129,""item"":""47"",""item_set"":1,""time"":1428686291895},{""event"":""tab_click"",""config_id"":129,""item"":""18"",""item_set"":1,""time"":1428686292839},{""event"":""tab_click"",""config_id"":129,""item"":""#rating_table"",""item_set"":1,""time"":1428686294125},{""event"":""next"",""config_id"":129,""item"":""button"",""item_set"":1,""time"":1428686297389}]}"
4617,1428700697,prefs_710,result,"{""uid"":""1428686245014"",""rating"":[{""id"":""26"",""val"":""1""},{""id"":""5"",""val"":""1""},{""id"":""47"",""val"":""1""},{""id"":""18"",""val"":""1""}]}"
4618,1428700697,prefs_710,finish,"{""uid"":""1428686245014""}"
4620,1428700854,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
4621,1428700855,prefs_710,initialize,"{""uid"":""1428686454917"",""config"":{""interface"":""H3"",""id"":92,""itemsets"":[[47,5,18],[36,58,26],[11,20,57],[9,17,30]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; rv:11.0) like Gecko"",""window_height"":977,""window_width"":1680}"
4622,1428700858,prefs_710,accepting,"{""uid"":""1428686454917""}"
4623,1428700899,prefs_710,working,"{""uid"":""1428686454917"",""event_queue"":[{""event"":""tab_init"",""config_id"":92,""item"":47,""item_set"":0,""time"":1428686457987},{""event"":""tab_click"",""config_id"":92,""item"":""5"",""item_set"":0,""time"":1428686471863},{""event"":""tab_click"",""config_id"":92,""item"":""18"",""item_set"":0,""time"":1428686472871},{""event"":""tab_click"",""config_id"":92,""item"":""18"",""item_set"":0,""time"":1428686475367},{""event"":""tab_click"",""config_id"":92,""item"":""5"",""item_set"":0,""time"":1428686475859},{""event"":""tab_click"",""config_id"":92,""item"":""47"",""item_set"":0,""time"":1428686476630},{""event"":""tab_click"",""config_id"":92,""item"":""5"",""item_set"":0,""time"":1428686478294},{""event"":""tab_click"",""config_id"":92,""item"":""18"",""item_set"":0,""time"":1428686479655},{""event"":""tab_click"",""config_id"":92,""item"":""5"",""item_set"":0,""time"":1428686481982},{""event"":""tab_click"",""config_id"":92,""item"":""47"",""item_set"":0,""time"":1428686483734},{""event"":""tab_click"",""config_id"":92,""item"":""5"",""item_set"":0,""time"":1428686486350},{""event"":""tab_click"",""config_id"":92,""item"":""18"",""item_set"":0,""time"":1428686489469},{""event"":""next"",""config_id"":92,""item"":""button"",""item_set"":0,""time"":1428686499645}]}"
4624,1428700900,prefs_710,result,"{""uid"":""1428686454917"",""ranking"":[""5"",""47"",""18""]}"
4625,1428700908,prefs_710,working,"{""uid"":""1428686454917"",""event_queue"":[{""event"":""tab_init"",""config_id"":92,""item"":36,""item_set"":1,""time"":1428686499679},{""event"":""tab_click"",""config_id"":92,""item"":""58"",""item_set"":1,""time"":1428686502203},{""event"":""tab_click"",""config_id"":92,""item"":""26"",""item_set"":1,""time"":1428686502985},{""event"":""tab_click"",""config_id"":92,""item"":""58"",""item_set"":1,""time"":1428686505403},{""event"":""tab_click"",""config_id"":92,""item"":""36"",""item_set"":1,""time"":1428686506579},{""event"":""next"",""config_id"":92,""item"":""button"",""item_set"":1,""time"":1428686508483}]}"
4626,1428700909,prefs_710,result,"{""uid"":""1428686454917"",""ranking"":[""36"",""58"",""26""]}"
4627,1428700922,prefs_710,working,"{""uid"":""1428686454917"",""event_queue"":[{""event"":""tab_init"",""config_id"":92,""item"":11,""item_set"":2,""time"":1428686508512},{""event"":""tab_click"",""config_id"":92,""item"":""20"",""item_set"":2,""time"":1428686510419},{""event"":""tab_click"",""config_id"":92,""item"":""57"",""item_set"":2,""time"":1428686511523},{""event"":""tab_click"",""config_id"":92,""item"":""20"",""item_set"":2,""time"":1428686512955},{""event"":""tab_click"",""config_id"":92,""item"":""11"",""item_set"":2,""time"":1428686513651},{""event"":""tab_click"",""config_id"":92,""item"":""20"",""item_set"":2,""time"":1428686516667},{""event"":""tab_click"",""config_id"":92,""item"":""57"",""item_set"":2,""time"":1428686517202},{""event"":""next"",""config_id"":92,""item"":""button"",""item_set"":2,""time"":1428686521651}]}"
4628,1428700922,prefs_710,result,"{""uid"":""1428686454917"",""ranking"":[""57"",""11"",""20""]}"
4629,1428700930,prefs_710,result,"{""uid"":""1428686454917"",""ranking"":[""9"",""30"",""17""]}"
4630,1428700930,prefs_710,working,"{""uid"":""1428686454917"",""event_queue"":[{""event"":""tab_init"",""config_id"":92,""item"":9,""item_set"":3,""time"":1428686521677},{""event"":""tab_click"",""config_id"":92,""item"":""17"",""item_set"":3,""time"":1428686523450},{""event"":""tab_click"",""config_id"":92,""item"":""30"",""item_set"":3,""time"":1428686524297},{""event"":""tab_click"",""config_id"":92,""item"":""17"",""item_set"":3,""time"":1428686525538},{""event"":""tab_click"",""config_id"":92,""item"":""9"",""item_set"":3,""time"":1428686526302},{""event"":""next"",""config_id"":92,""item"":""button"",""item_set"":3,""time"":1428686530338}]}"
4631,1428700930,prefs_710,finish,"{""uid"":""1428686454917""}"
4633,1428701452,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
4634,1428701453,prefs_710,initialize,"{""uid"":""1428687052879"",""config"":{""interface"":""H3"",""id"":114,""itemsets"":[[11,58,36,20],[30,47,26,57]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"",""window_height"":949,""window_width"":1680}"
4635,1428701464,prefs_710,accepting,"{""uid"":""1428687052879""}"
4636,1428701536,prefs_710,result,"{""uid"":""1428687052879"",""ranking"":[""36"",""11"",""58"",""20""]}"
4637,1428701536,prefs_710,working,"{""uid"":""1428687052879"",""event_queue"":[{""event"":""tab_init"",""config_id"":114,""item"":11,""item_set"":0,""time"":1428687063980},{""event"":""tab_click"",""config_id"":114,""item"":""58"",""item_set"":0,""time"":1428687085120},{""event"":""tab_click"",""config_id"":114,""item"":""36"",""item_set"":0,""time"":1428687085816},{""event"":""tab_click"",""config_id"":114,""item"":""20"",""item_set"":0,""time"":1428687086519},{""event"":""tab_click"",""config_id"":114,""item"":""36"",""item_set"":0,""time"":1428687090769},{""event"":""tab_click"",""config_id"":114,""item"":""58"",""item_set"":0,""time"":1428687091680},{""event"":""tab_click"",""config_id"":114,""item"":""11"",""item_set"":0,""time"":1428687092440},{""event"":""tab_click"",""config_id"":114,""item"":""58"",""item_set"":0,""time"":1428687099595},{""event"":""tab_click"",""config_id"":114,""item"":""36"",""item_set"":0,""time"":1428687100491},{""event"":""tab_click"",""config_id"":114,""item"":""20"",""item_set"":0,""time"":1428687101083},{""event"":""tab_click"",""config_id"":114,""item"":""36"",""item_set"":0,""time"":1428687102034},{""event"":""tab_click"",""config_id"":114,""item"":""20"",""item_set"":0,""time"":1428687108532},{""event"":""tab_click"",""config_id"":114,""item"":""11"",""item_set"":0,""time"":1428687118979},{""event"":""tab_click"",""config_id"":114,""item"":""36"",""item_set"":0,""time"":1428687121603},{""event"":""tab_click"",""config_id"":114,""item"":""58"",""item_set"":0,""time"":1428687123803},{""event"":""tab_click"",""config_id"":114,""item"":""11"",""item_set"":0,""time"":1428687125899},{""event"":""tab_click"",""config_id"":114,""item"":""20"",""item_set"":0,""time"":1428687127019},{""event"":""tab_click"",""config_id"":114,""item"":""36"",""item_set"":0,""time"":1428687127611},{""event"":""tab_click"",""config_id"":114,""item"":""11"",""item_set"":0,""time"":1428687128595},{""event"":""tab_click"",""config_id"":114,""item"":""58"",""item_set"":0,""time"":1428687129211},{""event"":""tab_click"",""config_id"":114,""item"":""20"",""item_set"":0,""time"":1428687129891},{""event"":""next"",""config_id"":114,""item"":""button"",""item_set"":0,""time"":1428687136107}]}"
4638,1428701591,prefs_710,result,"{""uid"":""1428687052879"",""ranking"":[""30"",""57"",""47"",""26""]}"
4639,1428701591,prefs_710,working,"{""uid"":""1428687052879"",""event_queue"":[{""event"":""tab_init"",""config_id"":114,""item"":30,""item_set"":1,""time"":1428687136124},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687141763},{""event"":""tab_click"",""config_id"":114,""item"":""26"",""item_set"":1,""time"":1428687142507},{""event"":""tab_click"",""config_id"":114,""item"":""57"",""item_set"":1,""time"":1428687143075},{""event"":""tab_click"",""config_id"":114,""item"":""26"",""item_set"":1,""time"":1428687144547},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687145107},{""event"":""tab_click"",""config_id"":114,""item"":""30"",""item_set"":1,""time"":1428687145667},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687150259},{""event"":""tab_click"",""config_id"":114,""item"":""26"",""item_set"":1,""time"":1428687151083},{""event"":""tab_click"",""config_id"":114,""item"":""57"",""item_set"":1,""time"":1428687155450},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687156178},{""event"":""tab_click"",""config_id"":114,""item"":""57"",""item_set"":1,""time"":1428687157346},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687158411},{""event"":""tab_click"",""config_id"":114,""item"":""30"",""item_set"":1,""time"":1428687159750},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687160502},{""event"":""tab_click"",""config_id"":114,""item"":""57"",""item_set"":1,""time"":1428687161166},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687162118},{""event"":""tab_click"",""config_id"":114,""item"":""26"",""item_set"":1,""time"":1428687162871},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687164150},{""event"":""tab_click"",""config_id"":114,""item"":""57"",""item_set"":1,""time"":1428687165790},{""event"":""tab_click"",""config_id"":114,""item"":""26"",""item_set"":1,""time"":1428687166470},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687167862},{""event"":""tab_click"",""config_id"":114,""item"":""57"",""item_set"":1,""time"":1428687168934},{""event"":""tab_click"",""config_id"":114,""item"":""26"",""item_set"":1,""time"":1428687169918},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687170646},{""event"":""tab_click"",""config_id"":114,""item"":""57"",""item_set"":1,""time"":1428687172405},{""event"":""tab_click"",""config_id"":114,""item"":""30"",""item_set"":1,""time"":1428687179214},{""event"":""tab_click"",""config_id"":114,""item"":""57"",""item_set"":1,""time"":1428687180134},{""event"":""tab_click"",""config_id"":114,""item"":""47"",""item_set"":1,""time"":1428687181014},{""event"":""tab_click"",""config_id"":114,""item"":""26"",""item_set"":1,""time"":1428687181710},{""event"":""next"",""config_id"":114,""item"":""button"",""item_set"":1,""time"":1428687190814}]}"
4640,1428701591,prefs_710,finish,"{""uid"":""1428687052879""}"
4642,1428701708,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
4643,1428701710,prefs_710,initialize,"{""uid"":""1428644127558"",""config"":{""interface"":""H1"",""id"":45,""itemsets"":[[47,11],[36,30],[20,17],[26,9],[57,5],[18,58],[20,58],[36,17],[18,11],[5,9],[26,57],[30,47]]},""language"":""en-GB"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"",""window_height"":667,""window_width"":1360}"
4644,1428701713,prefs_710,accepting,"{""uid"":""1428644127558""}"
4645,1428701732,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":47,""item_set"":0,""time"":1428644130018},{""event"":""tab_click"",""config_id"":45,""item"":""11"",""item_set"":0,""time"":1428644139888},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":0,""time"":1428644149008}]}"
4646,1428701732,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""47"",""val"":""5""},{""id"":""11"",""val"":""7""}]}"
4647,1428701743,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":36,""item_set"":1,""time"":1428644149023},{""event"":""tab_click"",""config_id"":45,""item"":""30"",""item_set"":1,""time"":1428644155896},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":1,""time"":1428644160248}]}"
4648,1428701743,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""36"",""val"":""5""},{""id"":""30"",""val"":""5""}]}"
4649,1428701750,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":20,""item_set"":2,""time"":1428644160265},{""event"":""tab_click"",""config_id"":45,""item"":""17"",""item_set"":2,""time"":1428644164032},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":2,""time"":1428644167697}]}"
4650,1428701751,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""20"",""val"":""4""},{""id"":""17"",""val"":""7""}]}"
4651,1428701758,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":26,""item_set"":3,""time"":1428644167712},{""event"":""tab_click"",""config_id"":45,""item"":""9"",""item_set"":3,""time"":1428644170312},{""event"":""tab_click"",""config_id"":45,""item"":""9"",""item_set"":3,""time"":1428644170401},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":3,""time"":1428644174625}]}"
4652,1428701758,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""26"",""val"":""4""},{""id"":""9"",""val"":""7""}]}"
4653,1428701763,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":57,""item_set"":4,""time"":1428644174643},{""event"":""tab_click"",""config_id"":45,""item"":""5"",""item_set"":4,""time"":1428644177448},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":4,""time"":1428644180768}]}"
4654,1428701764,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""57"",""val"":""5""},{""id"":""5"",""val"":""7""}]}"
4655,1428701770,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""20"",""val"":""0""},{""id"":""58"",""val"":""0""}]}"
4656,1428701770,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":20,""item_set"":6,""time"":1428644186343},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":6,""time"":1428644186464}]}"
4657,1428701770,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""18"",""val"":""4""},{""id"":""58"",""val"":""7""}]}"
4658,1428701770,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":18,""item_set"":5,""time"":1428644180782},{""event"":""tab_click"",""config_id"":45,""item"":""58"",""item_set"":5,""time"":1428644182952},{""event"":""tab_click"",""config_id"":45,""item"":""58"",""item_set"":5,""time"":1428644183056},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":5,""time"":1428644186328}]}"
4659,1428701774,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":36,""item_set"":7,""time"":1428644186476},{""event"":""tab_click"",""config_id"":45,""item"":""17"",""item_set"":7,""time"":1428644188088},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":7,""time"":1428644191352}]}"
4660,1428701774,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""36"",""val"":""4""},{""id"":""17"",""val"":""7""}]}"
4661,1428701781,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":18,""item_set"":8,""time"":1428644191365},{""event"":""tab_click"",""config_id"":45,""item"":""11"",""item_set"":8,""time"":1428644195120},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":8,""time"":1428644198152}]}"
4662,1428701781,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""18"",""val"":""5""},{""id"":""11"",""val"":""7""}]}"
4663,1428701785,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""5"",""val"":""4""},{""id"":""9"",""val"":""7""}]}"
4664,1428701786,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":5,""item_set"":9,""time"":1428644198168},{""event"":""tab_click"",""config_id"":45,""item"":""9"",""item_set"":9,""time"":1428644199560},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":9,""time"":1428644202616}]}"
4665,1428701790,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":26,""item_set"":10,""time"":1428644202631},{""event"":""tab_click"",""config_id"":45,""item"":""57"",""item_set"":10,""time"":1428644203928},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":10,""time"":1428644207032}]}"
4666,1428701790,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""26"",""val"":""4""},{""id"":""57"",""val"":""6""}]}"
4667,1428701794,prefs_710,result,"{""uid"":""1428644127558"",""rating"":[{""id"":""30"",""val"":""4""},{""id"":""47"",""val"":""7""}]}"
4668,1428701794,prefs_710,working,"{""uid"":""1428644127558"",""event_queue"":[{""event"":""tab_init"",""config_id"":45,""item"":30,""item_set"":11,""time"":1428644207045},{""event"":""tab_click"",""config_id"":45,""item"":""47"",""item_set"":11,""time"":1428644208440},{""event"":""next"",""config_id"":45,""item"":""button"",""item_set"":11,""time"":1428644211312}]}"
4669,1428701795,prefs_710,finish,"{""uid"":""1428644127558""}"
4671,1428702001,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
4672,1428702001,prefs_710,initialize,"{""uid"":""1428687601837"",""config"":{""interface"":""H1"",""id"":105,""itemsets"":[[18,30,47,20],[57,11,9,20]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"",""window_height"":949,""window_width"":1680}"
4673,1428702014,prefs_710,accepting,"{""uid"":""1428687601837""}"
4674,1428702057,prefs_710,working,"{""uid"":""1428687601837"",""event_queue"":[{""event"":""tab_init"",""config_id"":105,""item"":18,""item_set"":0,""time"":1428687614674},{""event"":""tab_click"",""config_id"":105,""item"":""30"",""item_set"":0,""time"":1428687630901},{""event"":""tab_click"",""config_id"":105,""item"":""47"",""item_set"":0,""time"":1428687632261},{""event"":""tab_click"",""config_id"":105,""item"":""20"",""item_set"":0,""time"":1428687633252},{""event"":""tab_click"",""config_id"":105,""item"":""18"",""item_set"":0,""time"":1428687651087},{""event"":""tab_click"",""config_id"":105,""item"":""30"",""item_set"":0,""time"":1428687652032},{""event"":""tab_click"",""config_id"":105,""item"":""47"",""item_set"":0,""time"":1428687652727},{""event"":""tab_click"",""config_id"":105,""item"":""20"",""item_set"":0,""time"":1428687653727},{""event"":""next"",""config_id"":105,""item"":""button"",""item_set"":0,""time"":1428687657119}]}"
4675,1428702057,prefs_710,result,"{""uid"":""1428687601837"",""rating"":[{""id"":""18"",""val"":""4""},{""id"":""30"",""val"":""5""},{""id"":""47"",""val"":""3""},{""id"":""20"",""val"":""1""}]}"
4676,1428702077,prefs_710,finish,"{""uid"":""1428687601837""}"
4677,1428702077,prefs_710,result,"{""uid"":""1428687601837"",""rating"":[{""id"":""57"",""val"":""4""},{""id"":""11"",""val"":""3""},{""id"":""9"",""val"":""5""},{""id"":""20"",""val"":""1""}]}"
4678,1428702077,prefs_710,working,"{""uid"":""1428687601837"",""event_queue"":[{""event"":""tab_init"",""config_id"":105,""item"":57,""item_set"":1,""time"":1428687657159},{""event"":""tab_click"",""config_id"":105,""item"":""11"",""item_set"":1,""time"":1428687659389},{""event"":""tab_click"",""config_id"":105,""item"":""9"",""item_set"":1,""time"":1428687660142},{""event"":""tab_click"",""config_id"":105,""item"":""20"",""item_set"":1,""time"":1428687660893},{""event"":""tab_click"",""config_id"":105,""item"":""20"",""item_set"":1,""time"":1428687666240},{""event"":""tab_click"",""config_id"":105,""item"":""9"",""item_set"":1,""time"":1428687667247},{""event"":""tab_click"",""config_id"":105,""item"":""57"",""item_set"":1,""time"":1428687670438},{""event"":""tab_click"",""config_id"":105,""item"":""11"",""item_set"":1,""time"":1428687671333},{""event"":""next"",""config_id"":105,""item"":""button"",""item_set"":1,""time"":1428687676837}]}"
4680,1428702086,integrated_logging,rendering_message,"{""message_id"":1,""message_title"":""prefs_prod"",""owner"":""/restapi/v1/user/1/""}"
4681,1428702087,prefs_710,initialize,"{""uid"":""1428687687139"",""config"":{""interface"":""H1"",""id"":33,""itemsets"":[[18,11],[47,26],[30,17],[36,9],[5,20],[57,58],[36,47],[5,17],[57,9],[58,26],[30,20],[18,11]]},""language"":""en-US"",""device"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36"",""window_height"":879,""window_width"":1653}"
4682,1428702104,prefs_710,accepting,"{""uid"":""1428687687139""}"
4683,1428702128,prefs_710,result,"{""uid"":""1428687687139"",""rating"":[{""id"":""18"",""val"":""2""},{""id"":""11"",""val"":""2""}]}"
4684,1428702128,prefs_710,working,"{""uid"":""1428687687139"",""event_queue"":[{""event"":""tab_init"",""config_id"":33,""item"":18,""item_set"":0,""time"":1428687703893},{""event"":""tab_click"",""config_id"":33,""item"":""11"",""item_set"":0,""time"":1428687717939},{""event"":""tab_click"",""config_id"":33,""item"":""18"",""item_set"":0,""time"":1428687719974},{""event"":""tab_click"",""config_id"":33,""item"":""11"",""item_set"":0,""time"":1428687720956},{""event"":""next"",""config_id"":33,""item"":""button"",""item_set"":0,""time"":1428687728547}]}"
